"cod_provincia","provincia","cod_ncm_6d","ncm_6d","seccion","fob_mundial","complejidad_producto","distancia","potencialidad","ranking_est_conservadora","ranking_est_equilibrada","ranking_est_desafiante"
46,"La Rioja","841013","Turbinas y ruedas hidráulicas potencia > a 10000 KW","Maquinaria",219656.5,0.6,0.9953,0.1865,0,0,0
46,"La Rioja","841090","Partes de turbinas y ruedas hidráulicas incluidos reguladores","Maquinaria",723283.2,0.0262,0.9925,-0.0292,0,0,0
46,"La Rioja","841111","Turborreactores de empuje <=a 25 KN.","Maquinaria",1329710,0.5348,0.993,0.147,0,0,0
46,"La Rioja","841112","Turborreactores de empuje > a 25 KN.","Maquinaria",61820391,0.6333,0.9924,0.1002,0,0,0
46,"La Rioja","841121","Turbopropulsores de potencia <= a 1100 KW.","Maquinaria",1259322,-0.111,0.9938,0.1871,0,0,0
46,"La Rioja","841122","Turbopropulsores de potencia > a 1100 KW.","Maquinaria",2643114,-0.1957,0.9945,0.2253,0,0,0
46,"La Rioja","841181","Turbinas de gas de potencia <= a 5000 KW.ncop.","Maquinaria",2675906,0.1656,0.9922,0.0351,0,0,0
46,"La Rioja","841182","Turbinas de gas de potencia > a 5000 KW.ncop.","Maquinaria",5829148,0.0239,0.993,0.1577,0,0,0
46,"La Rioja","841191","Partes de turborreactores o turbopropulsores","Maquinaria",42012626,1.0993,0.9947,0.342,0,0,0
46,"La Rioja","841199","Partes de turbinas de gas ncop.","Maquinaria",19668878,1.5332,0.9949,0.465,0,0,0
46,"La Rioja","841210","Propulsores a reacción,excluidos turborreactores","Maquinaria",453067.4,1.2244,0.9955,0.3096,0,0,0
46,"La Rioja","841221","Motores hidráulicos c/cilindros hidráulicos","Maquinaria",6905681,1.275,0.9945,0.3494,0,0,0
46,"La Rioja","841229","Motores hidráulicos excluidos c/movimiento rectilíneo","Maquinaria",4881696,1.1746,0.9936,0.3242,0,0,71
46,"La Rioja","841231","Motores neumáticos c/cilindros neumáticos","Maquinaria",2264589,1.3764,0.9945,0.4534,0,98,38
46,"La Rioja","841239","Motores neumáticos,excluidos c/movimiento rectilíneo","Maquinaria",909594.3,1.4442,0.9952,0.4425,0,0,0
46,"La Rioja","841280","Motores y máquinas motrices ncop.","Maquinaria",1000599,1.0228,0.9932,0.2375,0,0,0
46,"La Rioja","841290","Partes de propulsores a reacción","Maquinaria",9211007,0.4917,0.9927,0.0339,0,0,0
46,"La Rioja","841311","Bombas p/distribución de carburantes o lubricantes c/dispositivo medidor,p/estaciones de servicio","Maquinaria",958973.9,-0.0251,0.9919,-0.0388,0,0,0
46,"La Rioja","841319","Bombas p/líquidos,c/dispositivo medidor incorporado ncop.","Maquinaria",1381786,0.5221,0.9933,0.142,0,0,0
46,"La Rioja","841320","Bombas manuales p/líquidos,excluido c/dispositivo medidor incorporado","Maquinaria",1333981,0.6736,0.9948,0.1327,0,0,0
46,"La Rioja","841330","Bombas de carburante, aceite o refrigerante p/motores de encendido por chispa o compresión","Maquinaria",13689169,1.1865,0.9942,0.3342,0,0,0
46,"La Rioja","841340","Bombas para hormigón","Maquinaria",549974.5,0.5313,0.9925,0.1427,0,0,0
46,"La Rioja","841350","Bombas volumétricas alternativas,potencia > a 5 HP y <= a 600 HP, excluidas p/oxígeno líquido","Maquinaria",8504768,1.1291,0.9938,0.4096,0,58,30
46,"La Rioja","841360","Bombas volumétricas rotativas,de engranajes,de caudal <= a 300l./min.","Maquinaria",7343509,1.3491,0.995,0.3954,0,0,0
46,"La Rioja","841370","Electrobombas sumergibles","Maquinaria",17068666,0.5941,0.9938,0.122,0,0,0
46,"La Rioja","841381","Bombas p/líquidos ncop.","Maquinaria",4598696,1.0093,0.9942,0.2157,0,0,0
46,"La Rioja","841382","Elevadores de líquidos","Maquinaria",215730.2,0.1547,0.9929,0.0507,0,0,0
46,"La Rioja","841391","Varillas de bombeo p/extracción de petróleo","Maquinaria",16702188,1.2876,0.9937,0.3498,0,82,41
46,"La Rioja","841392","Partes de elevadores de líquidos","Maquinaria",152206,0.1629,0.9925,-0.0853,0,0,0
46,"La Rioja","841410","Bombas de vacío","Maquinaria",5245684,1.2037,0.9955,0.4451,0,0,0
46,"La Rioja","841420","Bombas de aire,de mano o de pedal","Maquinaria",613682.5,-0.5327,0.9926,-0.0032,0,0,0
46,"La Rioja","841430","Motocompresores herméticos p/equipos frigoríficos,c/capacidad < a 4700 frigorías/h.","Maquinaria",16282378,1.0743,0.9944,0.2949,0,0,0
46,"La Rioja","841440","Compresores de aire montados en chasis remolcable c/ruedas, de desplazamiento alternativo","Maquinaria",944859.5,0.3092,0.9938,0.1464,0,0,0
46,"La Rioja","841451","Ventiladores de mesa,c/motor incorporado de potencia <=a 125 W.","Maquinaria",6757112,-0.3903,0.9932,-0.0398,0,0,0
46,"La Rioja","841459","Microventiladores c/área de carcasa < a 90cm2.","Maquinaria",14701787,0.1875,0.9945,0.0487,0,0,0
46,"La Rioja","841460","Campanas aspirantes, cuyo mayor lado horizontal sea <=a 120cm.","Maquinaria",2672126,0.2498,0.9915,0.0635,0,0,0
46,"La Rioja","841480","Compresores de aire estacionarios,de émbolo","Maquinaria",22601166,1.3292,0.994,0.3565,0,0,70
46,"La Rioja","841490","Partes de bombas de aire, compresores (aire u otros gases) ventiladores y campanas aspirantes para extraccion o reciclado con ventilador","Maquinaria",16560398,1.2769,0.9945,0.3088,0,0,0
46,"La Rioja","841510","Aparatos p/acondicionadores de aire de pared o ventana,capacidad <= a 30000 frig/h,del tipo elementos separados(""""split-system"""")","Maquinaria",19526191,0.0023,0.9929,-0.0311,0,0,0
46,"La Rioja","841520","Aparatos p/acondicionadores de aire utilizados en automóviles capacidad,<= a 30000 frig/h","Maquinaria",2376038,0.5942,0.9932,0.1677,0,0,0
46,"La Rioja","841581","Aparatos p/acondicionadores de aire c/equipo enfriamiento y válvula de inversión del ciclo térmico capacidad <= a 30000 frig/h","Maquinaria",2773843,0.6759,0.9932,0.068,0,0,0
46,"La Rioja","841582","Aparatos p/acondicionadores de aire c/equipo de enfriamiento capacidad <= a 30000 frig/h","Maquinaria",5921426,0.0677,0.9929,0.0589,0,0,0
46,"La Rioja","841583","Aparatos p/acondicionadores de aire s/equipo de enfriamiento","Maquinaria",2994489,0.6154,0.9931,0.0853,0,0,0
46,"La Rioja","841590","Unidades evaporadoras (internas) de aparatos p/acondicionamiento de aire del tipo sistema de elementos separados (""""split-system""""),c/capacidad <= a 30.000 frigorías/h","Maquinaria",25751170,0.9286,0.9941,0.1865,0,0,0
46,"La Rioja","841610","Quemadores de combustibles líquidos","Maquinaria",260879.4,0.5657,0.9923,0.1745,0,0,0
46,"La Rioja","841620","Quemadores de combustibles excluidos líquidos de gases","Maquinaria",1006111,0.5564,0.9923,0.1253,0,0,0
46,"La Rioja","841630","Alimentadores mecánicos de hogares, parrillas y descargadores de cenizas y otros dispositivos empleados en hogares","Maquinaria",173958.8,1.134,0.9946,0.3304,0,0,0
46,"La Rioja","841690","Partes de quemadores,alimentadores mecánicos de hogares,parrillas,descargadores de cenizas y otros dispositivos","Maquinaria",1063218,1.18,0.9946,0.3344,0,0,0
46,"La Rioja","841710","Hornos industriales no eléctricos p/fusión de metales","Maquinaria",816382.7,0.8007,0.9932,0.2217,0,0,0
46,"La Rioja","841720","Hornos no eléctricos de panadería, pastelería o galletería","Maquinaria",513984.4,0.4978,0.9925,0.1047,0,0,0
46,"La Rioja","841780","Hornos industriales no eléctricos p/cerámica","Maquinaria",1254444,0.7676,0.9943,0.214,0,0,0
46,"La Rioja","841790","Partes de hornos industriales o de laboratorio incluidos los incineradores,no eléctricos","Maquinaria",1992786,0.4946,0.9928,0.0483,0,0,0
46,"La Rioja","841810","Combinaciones refrigerador-congelador","Maquinaria",20180272,-0.0752,0.9923,-0.1056,0,0,0
46,"La Rioja","841821","Refrigeradores domésticos de compresión","Maquinaria",4600950,-0.063,0.9929,-0.082,0,0,0
46,"La Rioja","841829","Refrigeradores domésticos excluidos de compresión y de absorción eléctricos,ncop.","Maquinaria",597676.7,-0.2201,0.992,-0.1321,0,0,0
46,"La Rioja","841830","Congeladores horizontales,tipo arcón o cofre,capacidad <= a 800 l.","Maquinaria",2520027,-0.4787,0.9904,-0.1402,0,0,0
46,"La Rioja","841840","Congeladores verticales,tipo armario capacidad <= a 900 l.","Maquinaria",2685373,0.5005,0.993,0.0403,0,0,0
46,"La Rioja","841850","Congeladores ncop.","Maquinaria",7532318,0.2303,0.9911,-0.1073,0,0,0
46,"La Rioja","841861","Bombas de calor,excluido las máquinas y aparatos p/acondicionamiento de aire de la partida 84.15","Maquinaria",4570590,1.505,0.9952,0.449,0,0,0
46,"La Rioja","841869","Máquinas y aparatos para producción de frío y bombas de calor, las demás","Maquinaria",11109208,0.9579,0.9935,0.2124,0,0,0
46,"La Rioja","841891","Partes de muebles concebidos p/incorporarles un equipo de producción de frío","Maquinaria",279316.6,0.0586,0.9912,-0.105,0,0,0
46,"La Rioja","841899","Partes de refrigeradores, congeladores y otro material, máquinas y aparatos p/producción de frío o calor excluidos de la partida 8415,ncop.","Maquinaria",7877400,0.6878,0.9924,0.0395,0,0,0
46,"La Rioja","841911","Aparatos p/calentamiento instantáneo de agua,a gas","Maquinaria",1842232,0.272,0.9921,0.0796,0,0,0
46,"La Rioja","841919","Calentadores solares de agua","Maquinaria",2333622,0.9264,0.9929,0.2307,0,0,0
46,"La Rioja","841920","Esterilizadores médicos,quirúrgicos o de laboratorio","Maquinaria",1290339,0.9451,0.9925,0.1772,0,0,0
46,"La Rioja","841931","Secadores p/productos agrícolas","Maquinaria",474657.8,0.159,0.9909,-0.0728,0,0,0
46,"La Rioja","841932","Secadores p/madera,pasta p/papel,papel o cartón","Maquinaria",473242.5,0.8958,0.9933,0.2064,0,0,0
46,"La Rioja","841939","Secadores excluidos eléctricos,ncop.","Maquinaria",2209107,1.167,0.994,0.3125,0,0,0
46,"La Rioja","841940","Aparatos de destilación de agua","Maquinaria",1328912,0.7744,0.9933,0.175,0,0,0
46,"La Rioja","841950","Intercambiadores de calor a placas","Maquinaria",11464582,1.0061,0.9936,0.2336,0,0,0
46,"La Rioja","841960","Aparatos y dispositivos p/licuefacción de aire u otros gases","Maquinaria",1731425,0.1708,0.9928,-0.0338,0,0,0
46,"La Rioja","841981","Autoclaves","Maquinaria",5825853,0.9048,0.9934,0.1963,0,0,0
46,"La Rioja","841989","Recipiente refrigerador c/dispositivo de circulación de fluido refrigerante","Maquinaria",9885011,1.2799,0.9946,0.3408,0,0,0
46,"La Rioja","841990","Partes de calentadores de agua de las subpartidas 8419.11 u 8419.19","Maquinaria",6861233,0.8931,0.9925,0.1577,0,0,0
46,"La Rioja","842010","Calandrias y laminadores p/papel o cartón","Maquinaria",902518.3,1.4782,0.9956,0.409,0,0,0
46,"La Rioja","842091","Cilindros p/calandrias y laminadores,excluidos p/metales y vidrio","Maquinaria",407462.2,0.8338,0.9938,0.2,0,0,0
46,"La Rioja","842099","Partes p/calandrias y laminadores excluidas p/metal o vidrio excluidos cilindros","Maquinaria",239575,1.5245,0.9968,0.445,0,0,0
46,"La Rioja","842111","Desnatadoras c/capacidad de procesamiento de leche >=30000l./h.","Maquinaria",63616.03,0.4932,0.9922,0.1012,0,0,0
46,"La Rioja","842112","Secadoras de ropa","Maquinaria",72250.24,0.2552,0.9918,0.0196,0,0,0
46,"La Rioja","842119","Centrifugadoras p/laboratorios de análisis y ensayos","Maquinaria",2040648,0.3764,0.9928,0.1788,0,0,0
46,"La Rioja","842121","Aparatos p/filtrar o depurar agua","Maquinaria",11303517,0.741,0.9922,0.1471,0,0,0
46,"La Rioja","842122","Aparatos p/filtrar o depurar líquidos excluida agua","Maquinaria",360344.7,0.8771,0.9934,0.2326,0,0,0
46,"La Rioja","842123","Aparatos p/filtrar lubricantes o carburantes en motores de encendido por chispa o compresión","Maquinaria",8155636,0.5582,0.9926,0.0936,0,0,0
46,"La Rioja","842129","Aparatos de filtrar o depurar líquidos","Maquinaria",11587963,1.4348,0.9953,0.4649,0,0,0
46,"La Rioja","842131","Filtros de entrada de aire p/motores de encendido por chispa o compresión","Maquinaria",4089846,0.6317,0.9931,0.1218,0,0,0
46,"La Rioja","842139","Filtros electrostáticos","Maquinaria",33009335,0.4537,0.9924,0.1403,0,0,0
46,"La Rioja","842191","Partes de secadores de ropa del ítem 8421.12.10","Maquinaria",1112450,1.2418,0.9944,0.3027,0,0,0
46,"La Rioja","842199","Partes de aparatos p/filtrar o depurar gases de la subpartida 8421.39","Maquinaria",17015905,1.1589,0.9947,0.3536,0,0,0
46,"La Rioja","842211","Máquinas lavavajillas,domésticas","Maquinaria",6162778,1.1393,0.9941,0.2898,0,0,0
46,"La Rioja","842219","Máquinas lavavajillas,excluidas las domésticas","Maquinaria",900437,0.7634,0.9921,0.1394,0,94,0
46,"La Rioja","842220","Máquinas y aparatos p/limpiar o secar botellas u otros recipientes","Maquinaria",870022.2,0.8527,0.9935,0.1883,0,0,0
46,"La Rioja","842230","Maquinas y aparatos p/llenar,cerrar,capsular,tapar,taponar o etiquetar botellas","Maquinaria",9947971,0.8071,0.9942,0.2271,0,0,0
46,"La Rioja","842240","Maquinas y aparatos p/empaquetar o envolver mercancías,horizontales aptas p/empaquetado de pasta alimenticias largas","Maquinaria",9884203,0.9212,0.9935,0.1685,0,0,0
46,"La Rioja","842290","Partes de máquinas lavavajillas de uso doméstico","Maquinaria",7511957,0.9344,0.9944,0.2207,0,0,0
46,"La Rioja","842310","Balanzas domésticas p/pesar personas","Maquinaria",1624832,0.6854,0.9955,0.0702,0,0,0
46,"La Rioja","842320","Básculas y balanzas para pesada continua sobre transportador","Maquinaria",167698.5,0.4985,0.9929,0.0906,0,0,0
46,"La Rioja","842330","Dosificadoras","Maquinaria",648505.4,1.2533,0.9955,0.4,0,0,0
46,"La Rioja","842381","Aparatos p/pesar c/capacidad <= a 30 k.,de mostrador,c/dispositivo registrador o impresor de etiqueta","Maquinaria",912264.7,0.3654,0.9947,0.1086,0,0,0
46,"La Rioja","842382","Aparatos p/pesar,c/capacidad > a 30 kg.y <= a 5000 kg.","Maquinaria",668230.2,0.7167,0.9954,0.2979,0,0,0
46,"La Rioja","842389","Aparatos e instrumentos p/pesar c/capacidad > a 5000 kg.","Maquinaria",259379,-0.1622,0.9911,-0.1443,0,0,0
46,"La Rioja","842390","Pesas p/toda clase de básculas o balanzas","Maquinaria",1039163,0.5894,0.9938,0.1638,0,0,0
46,"La Rioja","842410","Extintores,incluso cargados","Maquinaria",1507305,0.6303,0.9929,0.1746,0,0,0
46,"La Rioja","842420","Pistolas aerográficas y aparatos similares","Maquinaria",2573796,1.3891,0.9949,0.4419,0,0,0
46,"La Rioja","842430","Equipos de desobstrucción de cañerías o limpieza por chorro de agua","Maquinaria",4499886,0.8402,0.9955,0.2037,0,0,0
46,"La Rioja","842441","Pulverizadores portátiles para agricultura u horticultura","Maquinaria",911425.5,-1.1195,0.9936,-0.0853,0,0,0
46,"La Rioja","842449","Pulverizadores para agricultura u horticultura","Maquinaria",1042565,0.2693,0.992,0.0752,0,0,0
46,"La Rioja","842489","Aparatos mecánicos de pulverización c/pulsador,válvula p/aerosol,junta de estanqueidad y tubo de inmersión,ensamblados sobre un cuerpo metálico,de los utilizados p/ser montados en el cuello de envases,p/proyectar líquidos,polvos o espumas","Maquinaria",6495004,1.2886,0.9961,0.3285,0,0,0
46,"La Rioja","842490","Partes de máquinas de la subpartida 8424.10/20/30/82 o ítem 8424.81.11","Maquinaria",6534941,1.1019,0.9934,0.2735,0,0,0
46,"La Rioja","842511","Polipastos c/motor eléctrico","Maquinaria",1039114,0.6173,0.9952,0.2174,0,0,0
46,"La Rioja","842519","Polipastos manuales","Maquinaria",628876.2,0.7636,0.9951,0.2068,0,0,0
46,"La Rioja","842531","Tornos y cabrestantes de minas c/motor eléctrico,capacidad <= a 100 t.","Maquinaria",1349371,0.7396,0.9938,0.1142,0,0,0
46,"La Rioja","842539","Tornos,cabrestantes excluidos c/motor eléctrico,capacidad <= a 100 t.","Maquinaria",951193.7,0.3092,0.9939,0.1557,0,0,0
46,"La Rioja","842541","Elevadores fijos p/vehículos,utilizados en talleres","Maquinaria",592687.5,1.2925,0.9951,0.327,0,0,0
46,"La Rioja","842542","Gatos hidráulicos ncop.","Maquinaria",2121335,0.7078,0.9949,0.1647,0,0,0
46,"La Rioja","842549","Gatos manuales","Maquinaria",1136590,0.6379,0.993,0.138,0,0,0
46,"La Rioja","842611","Puentes rodantes,sobre soporte fijo","Maquinaria",752738,0.6038,0.9926,0.0251,0,0,0
46,"La Rioja","842612","Pórticos móviles sobre neumáticos y carretillas puente","Maquinaria",684285.8,1.4147,0.9962,0.4052,0,0,0
46,"La Rioja","842619","Puentes rodantes pórticos,puentes grúa, ncop.","Maquinaria",2246364,0.1738,0.9936,0.0668,0,0,0
46,"La Rioja","842620","Grúas de torre","Maquinaria",1699808,-0.1773,0.9928,0.0067,0,0,0
46,"La Rioja","842630","Grúas de pórtico","Maquinaria",545155.2,0.7863,0.9947,0.2514,0,0,0
46,"La Rioja","842641","Máquinas y aparatos autopropulsados sobre neumáticos c/desplazamiento en sentido longitudinal,transversal y diagonal(tipo cangrejo)y capacidad de carga >= a 60 t.","Maquinaria",2425078,0.7945,0.9951,0.2915,0,0,0
46,"La Rioja","842649","Máquinas y aparatos autopropulsados sobre orugas,c/capacidad de izaje >= a 70t.","Maquinaria",2602016,-0.3385,0.9943,0.0706,0,0,0
46,"La Rioja","842691","Maquinas y aparatos de elevación concebidos p/montarlos s/vehículos de carreteras","Maquinaria",2404381,1.1681,0.9944,0.2433,0,0,0
46,"La Rioja","842699","Grúas y aparatos de elevación ncop.","Maquinaria",795578.9,0.2613,0.9943,0.0555,0,0,0
46,"La Rioja","842710","Apiladoras,capacidad de carga > a 6,5 t.","Maquinaria",9946441,1.7852,0.9955,0.4512,0,0,0
46,"La Rioja","842720","Carretillas apiladoras excluidas c/motor eléctrico,capacidad de carga > a 6,5 t.","Maquinaria",9936504,1.6196,0.9953,0.5024,0,0,0
46,"La Rioja","842790","Carretillas de manipulación c/dispositivo de elevación incorporado,ncop.","Maquinaria",1329780,-0.2575,0.9947,-0.0267,0,0,0
46,"La Rioja","842810","Ascensores y montacargas","Maquinaria",6362422,0.6382,0.9925,0.1139,0,0,0
46,"La Rioja","842820","Elevadores o transportadores neumáticos,trasvasadores móviles p/cereales c/motor de potencia > a 120 HP.","Maquinaria",1232409,0.7463,0.9928,0.097,0,0,0
46,"La Rioja","842831","Aparatos elevadores o transportadores,proyectados p/interior de minas u otros trabajos subterráneos","Maquinaria",112764.1,0.7296,0.9944,0.2676,0,0,0
46,"La Rioja","842833","Aparatos elevadores o transportadores p/mercancías,de banda o correa","Maquinaria",3852583,0.7677,0.9932,0.1568,0,0,0
46,"La Rioja","842839","Aparatos elevadores o transportadores de mercancías, de cadena","Maquinaria",6410162,1.0662,0.9932,0.1988,0,0,0
46,"La Rioja","842840","Escaleras mecánicas y pasillos móviles","Maquinaria",682832.1,1.0035,0.9949,0.2021,0,0,0
46,"La Rioja","842860","Teleféricos,incluidas telesillas y telesquís,mecanismos de tracción p/funiculares","Maquinaria",475404.3,1.0324,0.9941,0.247,0,0,0
46,"La Rioja","842890","Máquinas y aparatos de elevación, carga, descarga o manipulación, n.c.o.p.","Maquinaria",13566890,1.4789,0.9952,0.435,0,0,0
46,"La Rioja","842911","Topadoras de orugas potencia >= a 520 HP","Maquinaria",4216777,0.449,0.9936,0.2226,0,0,0
46,"La Rioja","842919","Topadoras frontales(bulldozers)potencia >= a 315 HP","Maquinaria",492667.6,-1.0249,0.9923,-0.1538,0,0,0
46,"La Rioja","842920","Niveladoras articuladas potencia <= a 275 HP","Maquinaria",2117307,-1.6347,0.9926,-0.1332,0,0,0
46,"La Rioja","842930","Traíllas(""""scrapers"""")","Maquinaria",178733.6,-0.0591,0.9929,0.0991,0,0,0
46,"La Rioja","842940","Compactadoras y apisonadoras","Maquinaria",2254243,-1.1487,0.9936,-0.112,0,0,0
46,"La Rioja","842951","Cargadoras transportadoras utilizadas en minas","Maquinaria",13754641,0.3792,0.9949,0.3499,0,0,0
46,"La Rioja","842952","Excavadora c/giro de 360º,de potencia en el volante >= a 484,7 kw (650 hp)","Maquinaria",28380252,1.6517,0.9963,0.4555,0,0,0
